Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:39:17-05:00,128.33990478515625,197.73800659179688,241.4698944091797,62.21630096435547,58.617000579833984
2021-02-18 11:39:20-05:00,128.335693359375,197.73800659179688,241.4698028564453,62.21630096435547,58.61000061035156
2021-02-18 11:39:22-05:00,128.35800170898438,197.97689819335938,241.4698028564453,62.21630096435547,58.61000061035156
2021-02-18 11:39:23-05:00,128.33999633789062,197.97689819335938,241.39999389648438,62.209999084472656,58.595001220703125
2021-02-18 11:39:49-05:00,128.3708038330078,197.6699981689453,241.44000244140625,62.21900177001953,58.595001220703125
2021-02-18 11:39:51-05:00,128.33999633789062,197.6699981689453,241.44000244140625,62.21900177001953,58.595001220703125
2021-02-18 11:39:53-05:00,128.3300018310547,197.6699981689453,241.41000366210938,62.255001068115234,58.61000061035156
2021-02-18 11:39:59-05:00,128.3336944580078,197.6699981689453,241.41000366210938,62.255001068115234,58.61000061035156
2021-02-18 11:40:02-05:00,128.35000610351562,197.6699981689453,241.41000366210938,62.255001068115234,58.61000061035156
2021-02-18 11:40:03-05:00,128.38999938964844,197.6699981689453,241.41000366210938,62.255001068115234,58.619998931884766
2021-02-18 11:40:06-05:00,128.36000061035156,197.6699981689453,241.41000366210938,62.255001068115234,58.619998931884766
2021-02-18 11:40:08-05:00,128.36920166015625,197.36000061035156,241.41000366210938,62.255001068115234,58.619998931884766
2021-02-18 11:40:10-05:00,128.36920166015625,197.39410400390625,241.39500427246094,62.275001525878906,58.650001525878906
2021-02-18 11:40:12-05:00,128.3784942626953,197.39410400390625,241.39500427246094,62.288700103759766,58.650001525878906
2021-02-18 11:40:14-05:00,128.35000610351562,197.39410400390625,241.35000610351562,62.288700103759766,58.650001525878906
2021-02-18 11:40:16-05:00,128.33999633789062,197.39410400390625,241.34620666503906,62.288700103759766,58.650001525878906
2021-02-18 11:40:17-05:00,128.35000610351562,197.3699951171875,241.36000061035156,62.27000045776367,58.654998779296875
2021-02-18 11:40:19-05:00,128.35000610351562,197.3699951171875,241.40499877929688,62.27000045776367,58.658199310302734
2021-02-18 11:40:26-05:00,128.35000610351562,197.3699951171875,241.4279022216797,62.27000045776367,58.658199310302734
2021-02-18 11:40:27-05:00,128.36000061035156,197.3699951171875,241.4279022216797,62.2400016784668,58.658199310302734
2021-02-18 11:40:30-05:00,128.3699951171875,197.3699951171875,241.47000122070312,62.2599983215332,58.658199310302734
2021-02-18 11:40:32-05:00,128.3715057373047,197.3699951171875,241.43310546875,62.2599983215332,58.66999816894531
